EFX_ID,EFX_NAME,EFX_ADDRESS,EFX_CITY,EFX_STATE,EFX_ZIPCODE,EFX_ZIP4,EFX_CTRYISOCD,EFX_CTRYNAME,EFX_COUNTY,EFX_LEGSUBNUMALL,EFX_LEGSUBNAMEALL,EFX_LEGSUBADDRESSALL,EFX_LEGSUBCITYALL,EFX_LEGSUBSTATEALL,EFX_LEGSUBZIPCODEALL,EFX_LEGSUBZIP4ALL,EFX_LEGSUBCTRYISOCDALL,EFX_LEGSUBCTRYNAMEALL,EFX_LEGSUBCOUNTYALL,EFX_LEGDOMULTNUMALL,EFX_LEGDOMULTNAMEALL,EFX_LEGDOMULTAddressALL,EFX_LEGDOMULTCITYALL,EFX_LEGDOMULTSTATEALL,EFX_LEGDOMULTZIPCODEALL,EFX_LEGDOMULTZIP4ALL,EFX_LEGDOMULTCTRYISOCDALL,EFX_LEGDOMULTCTRYNAMEALL,EFX_LEGDOMULTCOUNTYALL,EFX_LEGULTNUMALL,EFX_LEGULTNAMEALL,EFX_LEGULTADDRESSALL,EFX_LEGULTCITYALL,EFX_LEGULTSTATEALL,EFX_LEGULTZIPCODEALL,EFX_LEGULTZIP4ALL,EFX_LEGULTCTRYISOCDALL,EFX_LEGULTCTRYNAMEALL,EFX_LEGULTCOUNTYALL,EFX_AFFLULTNUMALL,EFX_AFFLULTNAMEALL,EFX_AFFLULTADDRESSALL,EFX_AFFLULTCITYALL,EFX_AFFLULTSTATEALL,EFX_AFFLULTZIPCODEALL,EFX_AFFLULTZIP4ALL,EFX_AFFLULTCTRYISOCDALL,EFX_AFFLULTCTRYNAMEALL,EFX_AFFULTCOUNTYALL,tot_col,md5sum
140602321,DELOITTE FINANCIAL ADVISORY SERVICES OVERSEAS SERVICES LLC,30 ROCKEFELLER PLZ ,NEW YORK,NY,10112,0015,USA,United States of America,061,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"140602321DELOITTE FINANCIAL ADVISORY SERVICES OVERSEAS SERVICES LLC30 ROCKEFELLER PLZ NEW YORKNY101120015USAUnited States of America061140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",21eb2da8c7ae829e9fcfc6b3c21fe5fe
4765588,DELOITTE DEVELOPMENT LLC,10 W 2ND ST STE 1700,DAYTON,OH,45402,3701,USA,United States of America,113,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"4765588DELOITTE DEVELOPMENT LLC10 W 2ND ST STE 1700DAYTONOH454023701USAUnited States of America113140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",db38710537b2bbc756fde72ebae13464
103402249,DELOITTE LLP,140 BROADWAY ,NEW YORK,NY,10005,1108,USA,United States of America,061,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"103402249DELOITTE LLP140 BROADWAY NEW YORKNY100051108USAUnited States of America061140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",c951b1bd057869b9a2f8e42f0c4a873d
150354472,"DELOITTE TRANSACTIONS & BUSINESS ANALYTICS, LLP",4022 SELLS DR ,HERMITAGE,TN,37076,2903,USA,United States of America,037,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"150354472DELOITTE TRANSACTIONS & BUSINESS ANALYTICS, LLP4022 SELLS DR HERMITAGETN370762903USAUnited States of America037140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",7094558ad13ae5566d025d9dd943614d
33696483,DELOITTE & TOUCHE,515 N 6TH ST ,SAINT LOUIS,MO,63108,,USA,United States of America,510,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"33696483DELOITTE & TOUCHE515 N 6TH ST SAINT LOUISMO63108USAUnited States of America510140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",127a1dd515c91d52ba25e6bce0b38ebb
95491530,DELOITTE,2375 BOXWOOD LN ,AURORA,IL,60502,6310,USA,United States of America,043,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"95491530DELOITTE2375 BOXWOOD LN AURORAIL605026310USAUnited States of America043140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",ff48c21f78449703444bd1ef058b4374
185392717,DELOITTE LLP,3114 FLOWERS LN ,PALO ALTO,CA,94306,3021,USA,United States of America,085,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"185392717DELOITTE LLP3114 FLOWERS LN PALO ALTOCA943063021USAUnited States of America085140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",8997513bc2d08134adf173c36e48ceb5
176765209,DELOITTE AND TOUCHE LLP,24738 GENERATION DR ,PLAINFIELD,IL,60585,5188,USA,United States of America,197,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"176765209DELOITTE AND TOUCHE LLP24738 GENERATION DR PLAINFIELDIL605855188USAUnited States of America197140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",4ce3402fd3fde84b4a523dc12ccdaf6b
6722846,DELOITTE LLP,400 LOCUST ST STE 740,DES MOINES,IA,50309,2331,USA,United States of America,153,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"6722846DELOITTE LLP400 LOCUST ST STE 740DES MOINESIA503092331USAUnited States of America153140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",72ca4615cc8750cc820b922fd4628a92
88338081,DELOITTE & TOUC,7 PLAYERS CLUB DR ,CHARLESTON,WV,25311,1626,USA,United States of America,039,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"88338081DELOITTE & TOUC7 PLAYERS CLUB DR CHARLESTONWV253111626USAUnited States of America039140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",67deec32e1cd7f00c05ea19a272e224b
230791512,DELOITTE LLP,604 ORANGEBURGH RD ,RIVER VALE,NJ,07675,6458,USA,United States of America,003,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"230791512DELOITTE LLP604 ORANGEBURGH RD RIVER VALENJ076756458USAUnited States of America003140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",354617ebc260b6225719184f96cb20fb
177825669,DELOITTE & TOUCHE LLP,1700 MARKET ST FL 25,PHILADELPHIA,PA,19103,3922,USA,United States of America,101,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"177825669DELOITTE & TOUCHE LLP1700 MARKET ST FL 25PHILADELPHIAPA191033922USAUnited States of America101140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",01ee553e336e4d85d6f17b28745a5ac0
207202562,DELOITTE LLP,302 S STONE RIDGE DR ,LAKE GENEVA,WI,53147,8911,USA,United States of America,127,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"207202562DELOITTE LLP302 S STONE RIDGE DR LAKE GENEVAWI531478911USAUnited States of America127140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",3b913fb52cc6ecd93e9b5bd6afa85e81
460608,DELOITTE AND TOUCHE LLP,185 ASYLUM ST FL 33,HARTFORD,CT,06103,3457,USA,United States of America,003,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"460608DELOITTE AND TOUCHE LLP185 ASYLUM ST FL 33HARTFORDCT061033457USAUnited States of America003140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",ef95f751bb8351b163b1d7870827177f
207002572,DELOITTE LLP,6643 E PRESCOTT CT ,ORANGE,CA,92867,6419,USA,United States of America,059,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"207002572DELOITTE LLP6643 E PRESCOTT CT ORANGECA928676419USAUnited States of America059140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",24c15825d24f3a4d6cd92abf39da170c
6430727,DELOITTE & TOUCHE LLP,1111 BROADWAY STE 2100,OAKLAND,CA,94607,4036,USA,United States of America,001,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"6430727DELOITTE & TOUCHE LLP1111 BROADWAY STE 2100OAKLANDCA946074036USAUnited States of America001140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",d2a5b16dc7d5dff311c82bbc5e6ccaf9
150607364,DELOITTE & TOUCHE,250 E BOSTON BLVD ,DETROIT,MI,48202,1321,USA,United States of America,163,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"150607364DELOITTE & TOUCHE250 E BOSTON BLVD DETROITMI482021321USAUnited States of America163140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",ca12265c2dd0eca53bafd6c72e3e2df9
131132537,KELLY HART & HALLMAN LLP,508 W WALL ST STE 444,MIDLAND,TX,79701,5060,USA,United States of America,329,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"131132537KELLY HART & HALLMAN LLP508 W WALL ST STE 444MIDLANDTX797015060USAUnited States of America329140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",af8f677ea612a3566775ccec0f20a94d
199377467,DELOITTE LLP,1221 AVENUE OF THE AMERICAS ,NEW YORK,NY,10020,1001,USA,United States of America,061,140082538,DELOITTE AND TOUCHE LLP,555 12TH ST NW STE 400,WASHINGTON,DC,20004,1200,USA,United States of America,001,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"199377467DELOITTE LLP1221 AVENUE OF THE AMERICAS NEW YORKNY100201001USAUnited States of America061140082538DELOITTE AND TOUCHE LLP555 12TH ST NW STE 400WASHINGTONDC200041200USAUnited States of America001561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",47e935f08f72d98a66aaf27b6cf6e68c
